"index";"time";"minutes";"dateTime";"SPD33.CH1_Voltage";"SPD33.CH1_Current";"SPD33.CH1_Power";"SPD33.CH2_Voltage";"SPD33.CH2_Current";"SPD33.CH2_Power"
3343;1002,981;16,71635;1731491812,412;5;0,45;2,25;0;0;0
3344;1003,28;16,7213333333;1731491812,711;5;0,45;2,25;0;0;0
3345;1003,594;16,7265666667;1731491813,024;5;0,45;2,25;0;0;0
3346;1003,881;16,73135;1731491813,31;5;0,45;2,25;0;0;0
3347;1004,186;16,7364333333;1731491813,616;5;0,45;2,25;0;0;0
3348;1004,481;16,74135;1731491813,911;5;0,45;2,25;0;0;0
3349;1004,781;16,74635;1731491814,207;5;0,45;2,25;0;0;0
3350;1005,081;16,75135;1731491814,508;5;0,45;2,25;0;0;0
3351;1005,38;16,7563333333;1731491814,808;5;0,45;2,25;0;0;0
3352;1005,68;16,7613333333;1731491815,109;5;0,45;2,25;0;0;0
3353;1005,98;16,7663333333;1731491815,407;5;0,45;2,25;0;0;0
3354;1006,281;16,77135;1731491815,708;5;0,45;2,25;0;0;0
3355;1006,581;16,77635;1731491816,01;5;0,45;2,25;0;0;0
3356;1006,88;16,7813333333;1731491816,308;5;0,45;2,25;0;0;0
3357;1007,181;16,78635;1731491816,612;5;0,36;1,8;0;0;0
3358;1007,487;16,79145;1731491816,915;5;0,36;1,8;0;0;0
3359;1007,781;16,79635;1731491817,205;5;0,36;1,8;0;0;0
3360;1008,081;16,80135;1731491817,507;5;0,36;1,8;0;0;0
3361;1008,38;16,8063333333;1731491817,809;5;0,36;1,8;0;0;0
3362;1008,683;16,8113833333;1731491818,114;5;0,36;1,8;0;0;0
3363;1008,981;16,81635;1731491818,414;5;0,36;1,8;0;0;0
3364;1009,281;16,82135;1731491818,709;5;0,36;1,8;0;0;0
3365;1009,581;16,82635;1731491819,006;5;0,36;1,8;0;0;0
3366;1009,881;16,83135;1731491819,309;5;0,36;1,8;0;0;0
3367;1010,181;16,83635;1731491819,61;5;0,36;1,8;0;0;0
3368;1010,494;16,8415666667;1731491819,924;5;0,36;1,8;0;0;0
3369;1010,78;16,8463333333;1731491820,209;5;0,36;1,8;0;0;0
3370;1011,08;16,8513333333;1731491820,513;5;0,36;1,8;0;0;0
3371;1011,381;16,85635;1731491820,81;5;0,41;2,05;0;0;0
3372;1011,68;16,8613333333;1731491821,109;5;0,41;2,05;0;0;0
3373;1011,981;16,86635;1731491821,412;5;0,62;3,1;0;0;0
3374;1012,28;16,8713333333;1731491821,712;5;0,62;3,1;0;0;0
3375;1012,58;16,8763333333;1731491822,008;5;0,62;3,1;0;0;0
3376;1012,881;16,88135;1731491822,312;5;0,62;3,1;0;0;0
3377;1013,186;16,8864333333;1731491822,616;5;0,62;3,1;0;0;0
3378;1013,481;16,89135;1731491822,91;5;0,63;3,15;0;0;0
3379;1013,781;16,89635;1731491823,211;5;0,63;3,15;0;0;0
3380;1014,08;16,9013333333;1731491823,511;5;0,62;3,1;0;0;0
3381;1014,388;16,9064666667;1731491823,817;5;0,62;3,1;0;0;0
3382;1014,681;16,91135;1731491824,11;5;0,62;3,1;0;0;0
3383;1014,981;16,91635;1731491824,41;5;0,62;3,1;0;0;0
3384;1015,28;16,9213333333;1731491824,711;5;0,62;3,1;0;0;0
3385;1015,587;16,92645;1731491825,017;5;0,62;3,1;0;0;0
3386;1015,88;16,9313333333;1731491825,312;5;0,62;3,1;0;0;0
3387;1016,18;16,9363333333;1731491825,61;5;0,63;3,15;0;0;0
3388;1016,48;16,9413333333;1731491825,909;5;0,62;3,1;0;0;0
3389;1016,781;16,94635;1731491826,211;5;0,62;3,1;0;0;0
3390;1017,081;16,95135;1731491826,51;5;0,62;3,1;0;0;0
3391;1017,38;16,9563333333;1731491826,81;5;0,63;3,15;0;0;0
3392;1017,68;16,9613333333;1731491827,11;5;0,63;3,15;0;0;0
3393;1017,981;16,96635;1731491827,411;5;0,62;3,1;0;0;0
3394;1018,28;16,9713333333;1731491827,711;5;0,63;3,15;0;0;0
3395;1018,58;16,9763333333;1731491828,006;5;0,62;3,1;0;0;0
3396;1018,881;16,98135;1731491828,311;5;0,62;3,1;0;0;0
3397;1019,181;16,98635;1731491828,61;5;0,62;3,1;0;0;0
3398;1019,486;16,9914333333;1731491828,914;5;0,62;3,1;0;0;0
3399;1019,781;16,99635;1731491829,211;5;0,62;3,1;0;0;0
3400;1020,095;17,0015833333;1731491829,525;5;0,62;3,1;0;0;0
3401;1020,381;17,00635;1731491829,813;5;0,62;3,1;0;0;0
3402;1020,681;17,01135;1731491830,11;5;0,63;3,15;0;0;0
3403;1020,98;17,0163333333;1731491830,408;5;0,63;3,15;0;0;0
3404;1021,28;17,0213333333;1731491830,709;5;0,63;3,15;0;0;0
3405;1021,581;17,02635;1731491831,009;5;0,62;3,1;0;0;0
3406;1021,88;17,0313333333;1731491831,308;5;0,63;3,15;0;0;0
3407;1022,181;17,03635;1731491831,609;5;0,62;3,1;0;0;0
3408;1022,481;17,04135;1731491831,91;5;0,62;3,1;0;0;0
3409;1022,781;17,04635;1731491832,21;5;0,63;3,15;0;0;0
3410;1023,081;17,05135;1731491832,509;5;0,63;3,15;0;0;0
3411;1023,381;17,05635;1731491832,809;5;0,63;3,15;0;0;0
3412;1023,68;17,0613333333;1731491833,11;5;0,62;3,1;0;0;0
3413;1023,994;17,0665666667;1731491833,422;5;0,63;3,15;0;0;0
3414;1024,28;17,0713333333;1731491833,711;5;0,62;3,1;0;0;0
3415;1024,581;17,07635;1731491834,008;5;0,63;3,15;0;0;0
3416;1024,881;17,08135;1731491834,311;5;0,63;3,15;0;0;0
3417;1025,18;17,0863333333;1731491834,61;5;0,62;3,1;0;0;0
3418;1025,481;17,09135;1731491834,91;5;0,63;3,15;0;0;0
3419;1025,781;17,09635;1731491835,208;5;0,61;3,05;0;0;0
3420;1026,082;17,1013666667;1731491835,511;5;0,61;3,05;0;0;0
3421;1026,381;17,10635;1731491835,809;5;0,45;2,25;0;0;0
3422;1026,681;17,11135;1731491836,111;5;0,45;2,25;0;0;0
3423;1026,981;17,11635;1731491836,412;5;0,45;2,25;0;0;0
3424;1027,295;17,1215833333;1731491836,727;5;0,45;2,25;0;0;0
3425;1027,58;17,1263333333;1731491837,01;5;0,45;2,25;0;0;0
3426;1027,892;17,1315333333;1731491837,321;5;0,45;2,25;0;0;0
3427;1028,181;17,13635;1731491837,612;5;0,45;2,25;0;0;0
3428;1028,486;17,1414333333;1731491837,916;5;0,45;2,25;0;0;0
3429;1028,78;17,1463333333;1731491838,211;5;0,45;2,25;0;0;0
3430;1029,094;17,1515666667;1731491838,525;5;0,45;2,25;0;0;0
3431;1029,38;17,1563333333;1731491838,805;5;0,45;2,25;0;0;0
3432;1029,681;17,16135;1731491839,111;5;0,45;2,25;0;0;0
3433;1029,98;17,1663333333;1731491839,411;5;0,45;2,25;0;0;0
3434;1030,28;17,1713333333;1731491839,711;5;0,45;2,25;0;0;0
3435;1030,594;17,1765666667;1731491840,024;5;0,45;2,25;0;0;0
3436;1030,881;17,18135;1731491840,312;5;0,45;2,25;0;0;0
3437;1031,181;17,18635;1731491840,611;5;0,45;2,25;0;0;0
3438;1031,481;17,19135;1731491840,911;5;0,45;2,25;0;0;0
3439;1031,786;17,1964333333;1731491841,219;5;0,36;1,8;0;0;0
3440;1032,094;17,2015666667;1731491841,523;5;0,36;1,8;0;0;0
3441;1032,381;17,20635;1731491841,813;5;0,36;1,8;0;0;0
3442;1032,687;17,21145;1731491842,115;5;0,36;1,8;0;0;0
3443;1032,981;17,21635;1731491842,411;5;0,36;1,8;0;0;0
3444;1033,28;17,2213333333;1731491842,71;5;0,36;1,8;0;0;0
3445;1033,581;17,22635;1731491843,012;5;0,36;1,8;0;0;0
3446;1033,881;17,23135;1731491843,313;5;0,36;1,8;0;0;0
3447;1034,181;17,23635;1731491843,613;5;0,36;1,8;0;0;0
3448;1034,48;17,2413333333;1731491843,91;5;0,36;1,8;0;0;0
3449;1034,78;17,2463333333;1731491844,209;5;0,36;1,8;0;0;0
3450;1035,081;17,25135;1731491844,51;5;0,36;1,8;0;0;0
3451;1035,38;17,2563333333;1731491844,812;5;0,36;1,8;0;0;0
3452;1035,681;17,26135;1731491845,108;5;0,36;1,8;0;0;0
3453;1035,981;17,26635;1731491845,411;5;0,53;2,65;0;0;0
3454;1036,28;17,2713333333;1731491845,711;5;0,62;3,1;0;0;0
3455;1036,594;17,2765666667;1731491846,025;5;0,62;3,1;0;0;0
3456;1036,881;17,28135;1731491846,307;5;0,62;3,1;0;0;0
3457;1037,181;17,28635;1731491846,609;5;0,62;3,1;0;0;0
3458;1037,481;17,29135;1731491846,91;5;0,62;3,1;0;0;0
3459;1037,78;17,2963333333;1731491847,21;5;0,62;3,1;0;0;0
3460;1038,08;17,3013333333;1731491847,509;5;0,62;3,1;0;0;0
3461;1038,381;17,30635;1731491847,81;5;0,62;3,1;0;0;0
3462;1038,684;17,3114;1731491848,115;5;0,62;3,1;0;0;0
3463;1038,981;17,31635;1731491848,41;5;0,62;3,1;0;0;0
3464;1039,281;17,32135;1731491848,708;5;0,63;3,15;0;0;0
3465;1039,581;17,32635;1731491849,009;5;0,62;3,1;0;0;0
3466;1039,88;17,3313333333;1731491849,31;5;0,62;3,1;0;0;0
3467;1040,18;17,3363333333;1731491849,609;5;0,62;3,1;0;0;0
3468;1040,48;17,3413333333;1731491849,911;5;0,62;3,1;0;0;0
3469;1040,781;17,34635;1731491850,211;5;0,63;3,15;0;0;0
3470;1041,095;17,3515833333;1731491850,524;5;0,63;3,15;0;0;0
3471;1041,38;17,3563333333;1731491850,811;5;0,63;3,15;0;0;0
3472;1041,695;17,3615833333;1731491851,125;5;0,63;3,15;0;0;0
3473;1041,981;17,36635;1731491851,412;5;0,63;3,15;0;0;0
3474;1042,28;17,3713333333;1731491851,709;5;0,63;3,15;0;0;0
3475;1042,581;17,37635;1731491852,008;5;0,63;3,15;0;0;0
3476;1042,88;17,3813333333;1731491852,309;5;0,63;3,15;0;0;0
3477;1043,181;17,38635;1731491852,611;5;0,63;3,15;0;0;0
3478;1043,48;17,3913333333;1731491852,912;5;0,63;3,15;0;0;0
3479;1043,788;17,3964666667;1731491853,221;5;0,63;3,15;0;0;0
3480;1044,08;17,4013333333;1731491853,511;5;0,63;3,15;0;0;0
3481;1044,381;17,40635;1731491853,812;5;0,63;3,15;0;0;0
3482;1044,681;17,41135;1731491854,114;5;0,63;3,15;0;0;0
3483;1044,98;17,4163333333;1731491854,409;5;0,63;3,15;0;0;0
3484;1045,28;17,4213333333;1731491854,709;5;0,63;3,15;0;0;0
3485;1045,581;17,42635;1731491855,013;5;0,63;3,15;0;0;0
3486;1045,881;17,43135;1731491855,311;5;0,63;3,15;0;0;0
3487;1046,187;17,43645;1731491855,62;5;0,63;3,15;0;0;0
3488;1046,48;17,4413333333;1731491855,914;5;0,63;3,15;0;0;0
3489;1046,78;17,4463333333;1731491856,208;5;0,63;3,15;0;0;0
3490;1047,081;17,45135;1731491856,511;5;0,63;3,15;0;0;0
3491;1047,386;17,4564333333;1731491856,814;5;0,63;3,15;0;0;0
3492;1047,68;17,4613333333;1731491857,111;5;0,63;3,15;0;0;0
3493;1047,981;17,46635;1731491857,408;5;0,63;3,15;0;0;0
3494;1048,281;17,47135;1731491857,711;5;0,63;3,15;0;0;0
3495;1048,581;17,47635;1731491858,009;5;0,63;3,15;0;0;0
3496;1048,881;17,48135;1731491858,31;5;0,63;3,15;0;0;0
3497;1049,181;17,48635;1731491858,613;5;0,63;3,15;0;0;0
3498;1049,481;17,49135;1731491858,917;5;0,63;3,15;0;0;0
3499;1049,781;17,49635;1731491859,21;5;0,63;3,15;0;0;0
3500;1050,092;17,5015333333;1731491859,525;5;0,63;3,15;0;0;0
3501;1050,381;17,50635;1731491859,81;5;0,63;3,15;0;0;0
3502;1050,681;17,51135;1731491860,11;5;0,45;2,25;0;0;0
3503;1050,984;17,5164;1731491860,412;5;0,45;2,25;0;0;0
3504;1051,294;17,5215666667;1731491860,723;5;0,45;2,25;0;0;0
3505;1051,581;17,52635;1731491861,012;5;0,45;2,25;0;0;0
3506;1051,886;17,5314333333;1731491861,315;5;0,45;2,25;0;0;0
3507;1052,181;17,53635;1731491861,613;5;0,45;2,25;0;0;0
3508;1052,48;17,5413333333;1731491861,909;5;0,45;2,25;0;0;0
3509;1052,78;17,5463333333;1731491862,21;5;0,45;2,25;0;0;0
3510;1053,081;17,55135;1731491862,51;5;0,45;2,25;0;0;0
3511;1053,38;17,5563333333;1731491862,809;5;0,45;2,25;0;0;0
3512;1053,681;17,56135;1731491863,109;5;0,45;2,25;0;0;0
3513;1053,981;17,56635;1731491863,407;5;0,45;2,25;0;0;0
3514;1054,281;17,57135;1731491863,708;5;0,45;2,25;0;0;0
3515;1054,58;17,5763333333;1731491864,004;5;0,45;2,25;0;0;0
3516;1054,881;17,58135;1731491864,308;5;0,45;2,25;0;0;0
3517;1055,181;17,58635;1731491864,61;5;0,45;2,25;0;0;0
3518;1055,48;17,5913333333;1731491864,907;5;0,45;2,25;0;0;0
3519;1055,78;17,5963333333;1731491865,211;5;0,45;2,25;0;0;0
3520;1056,081;17,60135;1731491865,512;5;0,45;2,25;0;0;0
3521;1056,38;17,6063333333;1731491865,809;5;0,36;1,8;0;0;0
3522;1056,68;17,6113333333;1731491866,107;5;0,36;1,8;0;0;0
3523;1056,981;17,61635;1731491866,41;5;0,36;1,8;0;0;0
3524;1057,293;17,62155;1731491866,72;5;0,36;1,8;0;0;0
3525;1057,581;17,62635;1731491867,01;5;0,36;1,8;0;0;0
3526;1057,88;17,6313333333;1731491867,31;5;0,36;1,8;0;0;0
3527;1058,187;17,63645;1731491867,617;5;0,36;1,8;0;0;0
3528;1058,481;17,64135;1731491867,913;5;0,36;1,8;0;0;0
3529;1058,78;17,6463333333;1731491868,21;5;0,36;1,8;0;0;0
3530;1059,081;17,65135;1731491868,513;5;0,36;1,8;0;0;0
3531;1059,381;17,65635;1731491868,81;5;0,36;1,8;0;0;0
3532;1059,681;17,66135;1731491869,112;5;0,36;1,8;0;0;0
3533;1059,987;17,66645;1731491869,415;5;0,36;1,8;0;0;0
3534;1060,281;17,67135;1731491869,712;5;0,36;1,8;0;0;0
3535;1060,58;17,6763333333;1731491870,009;5;0,41;2,05;0;0;0
3536;1060,88;17,6813333333;1731491870,312;5;0,62;3,1;0;0;0
3537;1061,18;17,6863333333;1731491870,611;5;0,62;3,1;0;0;0
3538;1061,481;17,69135;1731491870,911;5;0,62;3,1;0;0;0
3539;1061,78;17,6963333333;1731491871,211;5;0,62;3,1;0;0;0
3540;1062,081;17,70135;1731491871,51;5;0,62;3,1;0;0;0
3541;1062,38;17,7063333333;1731491871,809;5;0,62;3,1;0;0;0
3542;1062,681;17,71135;1731491872,11;5;0,62;3,1;0;0;0
3543;1062,981;17,71635;1731491872,408;5;0,62;3,1;0;0;0
3544;1063,28;17,7213333333;1731491872,71;5;0,62;3,1;0;0;0
3545;1063,585;17,7264166667;1731491873,017;5;0,62;3,1;0;0;0
3546;1063,88;17,7313333333;1731491873,311;5;0,62;3,1;0;0;0
3547;1064,181;17,73635;1731491873,614;5;0,62;3,1;0;0;0
3548;1064,489;17,7414833333;1731491873,92;5;0,62;3,1;0;0;0
3549;1064,78;17,7463333333;1731491874,21;5;0,62;3,1;0;0;0
3550;1065,08;17,7513333333;1731491874,509;5;0,62;3,1;0;0;0
3551;1065,381;17,75635;1731491874,806;5;0,62;3,1;0;0;0
3552;1065,681;17,76135;1731491875,112;5;0,62;3,1;0;0;0
3553;1065,98;17,7663333333;1731491875,412;5;0,62;3,1;0;0;0
3554;1066,28;17,7713333333;1731491875,712;5;0,62;3,1;0;0;0
3555;1066,581;17,77635;1731491876,013;5;0,62;3,1;0;0;0
3556;1066,88;17,7813333333;1731491876,311;5;0,62;3,1;0;0;0
3557;1067,195;17,7865833333;1731491876,625;5;0,62;3,1;0;0;0
3558;1067,481;17,79135;1731491876,913;5;0,63;3,15;0;0;0
3559;1067,781;17,79635;1731491877,21;5;0,62;3,1;0;0;0
3560;1068,081;17,80135;1731491877,512;5;0,62;3,1;0;0;0
3561;1068,38;17,8063333333;1731491877,81;5;0,62;3,1;0;0;0
3562;1068,681;17,81135;1731491878,113;5;0,62;3,1;0;0;0
3563;1068,981;17,81635;1731491878,408;5;0,62;3,1;0;0;0
3564;1069,28;17,8213333333;1731491878,708;5;0,62;3,1;0;0;0
3565;1069,581;17,82635;1731491879,009;5;0,62;3,1;0;0;0
3566;1069,882;17,8313666667;1731491879,316;5;0,62;3,1;0;0;0
3567;1070,181;17,83635;1731491879,615;5;0,62;3,1;0;0;0
3568;1070,481;17,84135;1731491879,909;5;0,63;3,15;0;0;0
3569;1070,78;17,8463333333;1731491880,209;5;0,63;3,15;0;0;0
3570;1071,081;17,85135;1731491880,512;5;0,63;3,15;0;0;0
3571;1071,38;17,8563333333;1731491880,809;5;0,63;3,15;0;0;0
3572;1071,68;17,8613333333;1731491881,108;5;0,62;3,1;0;0;0
3573;1071,981;17,86635;1731491881,41;5;0,63;3,15;0;0;0
3574;1072,28;17,8713333333;1731491881,712;5;0,62;3,1;0;0;0
3575;1072,586;17,8764333333;1731491882,016;5;0,62;3,1;0;0;0
3576;1072,88;17,8813333333;1731491882,309;5;0,62;3,1;0;0;0
3577;1073,181;17,88635;1731491882,61;5;0,62;3,1;0;0;0
3578;1073,48;17,8913333333;1731491882,91;5;0,63;3,15;0;0;0
3579;1073,781;17,89635;1731491883,209;5;0,63;3,15;0;0;0
3580;1074,081;17,90135;1731491883,514;5;0,63;3,15;0;0;0
3581;1074,38;17,9063333333;1731491883,81;5;0,62;3,1;0;0;0
3582;1074,693;17,91155;1731491884,122;5;0,63;3,15;0;0;0
3583;1074,98;17,9163333333;1731491884,41;5;0,6;3;0;0;0
3584;1075,281;17,92135;1731491884,712;5;0,45;2,25;0;0;0
3585;1075,588;17,9264666667;1731491885,02;5;0,45;2,25;0;0;0
3586;1075,881;17,93135;1731491885,311;5;0,45;2,25;0;0;0
3587;1076,194;17,9365666667;1731491885,623;5;0,45;2,25;0;0;0
3588;1076,48;17,9413333333;1731491885,912;5;0,45;2,25;0;0;0
3589;1076,78;17,9463333333;1731491886,211;5;0,45;2,25;0;0;0
3590;1077,081;17,95135;1731491886,51;5;0,45;2,25;0;0;0
3591;1077,381;17,95635;1731491886,813;5;0,45;2,25;0;0;0
3592;1077,681;17,96135;1731491887,112;5;0,45;2,25;0;0;0
3593;1077,98;17,9663333333;1731491887,414;5;0,45;2,25;0;0;0
3594;1078,281;17,97135;1731491887,711;5;0,45;2,25;0;0;0
3595;1078,58;17,9763333333;1731491888,01;5;0,45;2,25;0;0;0
3596;1078,881;17,98135;1731491888,31;5;0,45;2,25;0;0;0
3597;1079,18;17,9863333333;1731491888,609;5;0,45;2,25;0;0;0
3598;1079,48;17,9913333333;1731491888,91;5;0,45;2,25;0;0;0
3599;1079,794;17,9965666667;1731491889,226;5;0,45;2,25;0;0;0
3600;1080,08;18,0013333333;1731491889,513;5;0,45;2,25;0;0;0
3601;1080,38;18,0063333333;1731491889,81;5;0,45;2,25;0;0;0
3602;1080,68;18,0113333333;1731491890,109;5;0,45;2,25;0;0;0
3603;1080,981;18,01635;1731491890,411;5;0,36;1,8;0;0;0
3604;1081,28;18,0213333333;1731491890,709;5;0,36;1,8;0;0;0
3605;1081,58;18,0263333333;1731491891,013;5;0,36;1,8;0;0;0
3606;1081,88;18,0313333333;1731491891,312;5;0,41;2,05;0;0;0
3607;1082,18;18,0363333333;1731491891,609;5;0,36;1,8;0;0;0
3608;1082,481;18,04135;1731491891,91;5;0,36;1,8;0;0;0
3609;1082,781;18,04635;1731491892,209;5;0,36;1,8;0;0;0
3610;1083,081;18,05135;1731491892,512;5;0,36;1,8;0;0;0
3611;1083,386;18,0564333333;1731491892,817;5;0,36;1,8;0;0;0
3612;1083,681;18,06135;1731491893,117;5;0,36;1,8;0;0;0
3613;1083,98;18,0663333333;1731491893,41;5;0,36;1,8;0;0;0
3614;1084,284;18,0714;1731491893,713;5;0,36;1,8;0;0;0
3615;1084,58;18,0763333333;1731491894,013;5;0,36;1,8;0;0;0
3616;1084,882;18,0813666667;1731491894,313;5;0,36;1,8;0;0;0
3617;1085,18;18,0863333333;1731491894,608;5;0,49;2,45;0;0;0
3618;1085,48;18,0913333333;1731491894,909;5;0,62;3,1;0;0;0
3619;1085,781;18,09635;1731491895,21;5;0,63;3,15;0;0;0
3620;1086,08;18,1013333333;1731491895,511;5;0,62;3,1;0;0;0
3621;1086,38;18,1063333333;1731491895,812;5;0,63;3,15;0;0;0
3622;1086,694;18,1115666667;1731491896,128;5;0,62;3,1;0;0;0
3623;1086,981;18,11635;1731491896,407;5;0,63;3,15;0;0;0
3624;1087,28;18,1213333333;1731491896,709;5;0,63;3,15;0;0;0
3625;1087,581;18,12635;1731491897,011;5;0,63;3,15;0;0;0
3626;1087,881;18,13135;1731491897,311;5;0,62;3,1;0;0;0
3627;1088,18;18,1363333333;1731491897,607;5;0,62;3,1;0;0;0
3628;1088,48;18,1413333333;1731491897,911;5;0,62;3,1;0;0;0
3629;1088,781;18,14635;1731491898,208;5;0,63;3,15;0;0;0
3630;1089,08;18,1513333333;1731491898,508;5;0,63;3,15;0;0;0
3631;1089,38;18,1563333333;1731491898,81;5;0,63;3,15;0;0;0
3632;1089,68;18,1613333333;1731491899,109;5;0,63;3,15;0;0;0
3633;1089,98;18,1663333333;1731491899,41;5;0,62;3,1;0;0;0
3634;1090,28;18,1713333333;1731491899,711;5;0,63;3,15;0;0;0
3635;1090,587;18,17645;1731491900,016;5;0,63;3,15;0;0;0
3636;1090,88;18,1813333333;1731491900,31;5;0,63;3,15;0;0;0
3637;1091,18;18,1863333333;1731491900,61;5;0,62;3,1;0;0;0
3638;1091,486;18,1914333333;1731491900,917;5;0,63;3,15;0;0;0
3639;1091,781;18,19635;1731491901,213;5;0,63;3,15;0;0;0
3640;1092,08;18,2013333333;1731491901,51;5;0,63;3,15;0;0;0
3641;1092,38;18,2063333333;1731491901,809;5;0,63;3,15;0;0;0
3642;1092,684;18,2114;1731491902,113;5;0,63;3,15;0;0;0
3643;1092,981;18,21635;1731491902,412;5;0,62;3,1;0;0;0
3644;1093,281;18,22135;1731491902,71;5;0,62;3,1;0;0;0
3645;1093,581;18,22635;1731491903,011;5;0,62;3,1;0;0;0
3646;1093,881;18,23135;1731491903,312;5;0,62;3,1;0;0;0
3647;1094,181;18,23635;1731491903,608;5;0,63;3,15;0;0;0
3648;1094,48;18,2413333333;1731491903,91;5;0,63;3,15;0;0;0
3649;1094,78;18,2463333333;1731491904,21;5;0,63;3,15;0;0;0
3650;1095,086;18,2514333333;1731491904,515;5;0,63;3,15;0;0;0
3651;1095,38;18,2563333333;1731491904,811;5;0,63;3,15;0;0;0
3652;1095,68;18,2613333333;1731491905,11;5;0,63;3,15;0;0;0
3653;1095,981;18,26635;1731491905,409;5;0,63;3,15;0;0;0
3654;1096,281;18,27135;1731491905,71;5;0,63;3,15;0;0;0
3655;1096,581;18,27635;1731491906,011;5;0,63;3,15;0;0;0
3656;1096,881;18,28135;1731491906,311;5;0,63;3,15;0;0;0
3657;1097,18;18,2863333333;1731491906,611;5;0,63;3,15;0;0;0
3658;1097,48;18,2913333333;1731491906,914;5;0,63;3,15;0;0;0
3659;1097,781;18,29635;1731491907,208;5;0,63;3,15;0;0;0
3660;1098,08;18,3013333333;1731491907,511;5;0,63;3,15;0;0;0
3661;1098,385;18,3064166667;1731491907,816;5;0,63;3,15;0;0;0
3662;1098,68;18,3113333333;1731491908,109;5;0,63;3,15;0;0;0
3663;1098,984;18,3164;1731491908,414;5;0,63;3,15;0;0;0
3664;1099,281;18,32135;1731491908,711;5;0,63;3,15;0;0;0
3665;1099,594;18,3265666667;1731491909,026;5;0,63;3,15;0;0;0
3666;1099,88;18,3313333333;1731491909,312;5;0,46;2,3;0;0;0
3667;1100,18;18,3363333333;1731491909,612;5;0,45;2,25;0;0;0
3668;1100,486;18,3414333333;1731491909,915;5;0,45;2,25;0;0;0
3669;1100,781;18,34635;1731491910,21;5;0,45;2,25;0;0;0
3670;1101,081;18,35135;1731491910,511;5;0,45;2,25;0;0;0
3671;1101,381;18,35635;1731491910,807;5;0,45;2,25;0;0;0
3672;1101,681;18,36135;1731491911,108;5;0,45;2,25;0;0;0
3673;1101,98;18,3663333333;1731491911,407;5;0,45;2,25;0;0;0
3674;1102,28;18,3713333333;1731491911,709;5;0,45;2,25;0;0;0
3675;1102,581;18,37635;1731491912,01;5;0,45;2,25;0;0;0
3676;1102,881;18,38135;1731491912,311;5;0,45;2,25;0;0;0
3677;1103,193;18,38655;1731491912,623;5;0,45;2,25;0;0;0
3678;1103,48;18,3913333333;1731491912,908;5;0,45;2,25;0;0;0
3679;1103,781;18,39635;1731491913,209;5;0,45;2,25;0;0;0
3680;1104,081;18,40135;1731491913,509;5;0,45;2,25;0;0;0
3681;1104,381;18,40635;1731491913,809;5;0,45;2,25;0;0;0
3682;1104,681;18,41135;1731491914,112;5;0,45;2,25;0;0;0
3683;1104,98;18,4163333333;1731491914,407;5;0,45;2,25;0;0;0
3684;1105,281;18,42135;1731491914,711;5;0,45;2,25;0;0;0
3685;1105,582;18,4263666667;1731491915,008;5;0,39;1,95;0;0;0
3686;1105,881;18,43135;1731491915,309;5;0,36;1,8;0;0;0
3687;1106,192;18,4365333333;1731491915,622;5;0,36;1,8;0;0;0
3688;1106,481;18,44135;1731491915,912;5;0,36;1,8;0;0;0
3689;1106,78;18,4463333333;1731491916,212;5;0,36;1,8;0;0;0
3690;1107,086;18,4514333333;1731491916,516;5;0,36;1,8;0;0;0
3691;1107,38;18,4563333333;1731491916,809;5;0,36;1,8;0;0;0
3692;1107,68;18,4613333333;1731491917,112;5;0,36;1,8;0;0;0
3693;1107,98;18,4663333333;1731491917,411;5;0,36;1,8;0;0;0
3694;1108,281;18,47135;1731491917,714;5;0,36;1,8;0;0;0
3695;1108,581;18,47635;1731491918,014;5;0,36;1,8;0;0;0
3696;1108,88;18,4813333333;1731491918,312;5;0,36;1,8;0;0;0
3697;1109,18;18,4863333333;1731491918,613;5;0,36;1,8;0;0;0
3698;1109,48;18,4913333333;1731491918,912;5;0,36;1,8;0;0;0
3699;1109,78;18,4963333333;1731491919,209;5;0,36;1,8;0;0;0
3700;1110,081;18,50135;1731491919,511;5;0,62;3,1;0;0;0
3701;1110,38;18,5063333333;1731491919,813;5;0,62;3,1;0;0;0
3702;1110,68;18,5113333333;1731491920,113;5;0,62;3,1;0;0;0
3703;1110,98;18,5163333333;1731491920,414;5;0,62;3,1;0;0;0
3704;1111,28;18,5213333333;1731491920,711;5;0,62;3,1;0;0;0
3705;1111,58;18,5263333333;1731491921,01;5;0,62;3,1;0;0;0
3706;1111,881;18,53135;1731491921,312;5;0,62;3,1;0;0;0
3707;1112,181;18,53635;1731491921,605;5;0,62;3,1;0;0;0
3708;1112,48;18,5413333333;1731491921,91;5;0,62;3,1;0;0;0
3709;1112,78;18,5463333333;1731491922,212;5;0,62;3,1;0;0;0
3710;1113,081;18,55135;1731491922,512;5;0,62;3,1;0;0;0
3711;1113,38;18,5563333333;1731491922,814;5;0,62;3,1;0;0;0
3712;1113,681;18,56135;1731491923,113;5;0,62;3,1;0;0;0
3713;1113,981;18,56635;1731491923,41;5;0,62;3,1;0;0;0
3714;1114,281;18,57135;1731491923,711;5;0,62;3,1;0;0;0
3715;1114,582;18,5763666667;1731491924,014;5;0,62;3,1;0;0;0
3716;1114,881;18,58135;1731491924,312;5;0,62;3,1;0;0;0
3717;1115,18;18,5863333333;1731491924,609;5;0,62;3,1;0;0;0
